;title;description;release_year;age_certification;genres;production_countries;seasons;imdb_score;imdb_votes
8955;The Legend of Vox Machina;In a desperate attempt to pay off a mounting bar tab, a band of misfits end up on a quest to save the realm of Exandria from dark, magical forces.;2022;TV-MA;['animation', 'action', 'comedy', 'fantasy', 'scifi'];['US'];2.0;8.5;18406.0
8957;Heels;In a close-knit Georgia community, a family-owned wrestling promotion finds two brothers and rivals war over their late father’s legacy. In the ring, somebody must play the good guy and somebody must play their nemesis, the heel. But in the real world, those characters can be hard to live up to (and just as hard to leave behind).;2021;TV-MA;['action', 'sport', 'drama'];['US'];1.0;8.0;6383.0
8961;Verdict;When a renowned criminal lawyer sees one of the people she loves most become a victim of the Brazilian penitentiary system, she must decide whether to cross the line that separates her between looking for justice or committing an unforgivable crime.;2022;TV-MA;['drama', 'crime'];['BR'];1.0;6.3;114.0
8963;ZIWE;ZIWE, a riotously funny, new variety series from writer, comedian and internet sensation, Ziwe. A no-holds-barred mix of musical numbers, interviews and sketches that challenge America's discomfort with race, politics, and cultural issues.;2021;TV-MA;['comedy'];['US'];2.0;5.9;530.0
8965;Men in Kilts: A Roadtrip with Sam and Graham;A celebration of Scottish history and culture, with Outlander stars Sam Heughan and Graham McTavish discovering the heritage of their native country, meeting local artisans and experts and experiencing genuine moments of awe and fascination as they share their travels with the audience.;2021;TV-PG;['documentation', 'reality', 'comedy'];['US'];1.0;8.6;2088.0
8969;As We See It;Three autistic room-mates find a way to live together and strive for similar things in life.;2022;Unknown;['comedy', 'drama'];['US'];1.0;8.2;2818.0
8970;The Boys Presents: Diabolical;The Boys animated spin-off.;2022;TV-MA;['drama', 'scifi', 'animation', 'action', 'comedy'];['US'];1.0;6.9;7846.0
8971;The Pursuit of Love;Longing for love, obsessed with sex, Linda is on the hunt for the perfect lover. But finding Mr Right is much harder than she thought.;2021;Unknown;['drama', 'romance'];['GB'];1.0;6.7;4315.0
8972;The Underground Railroad;Follow young Cora’s journey as she makes a desperate bid for freedom in the antebellum South. After escaping her Georgia plantation for the rumored Underground Railroad, Cora discovers no mere metaphor, but an actual railroad full of engineers and conductors, and a secret network of tracks and tunnels beneath the Southern soil.;2021;TV-MA;['drama', 'war', 'history'];['US'];1.0;7.4;6643.0
8974;Power Book IV: Force;Follows Tommy Egan after he cuts ties and puts New York in his rear-view mirror for good.;2022;TV-MA;['crime', 'drama'];['US'];2.0;8.1;4066.0
8976;Them;A Black family moves to an all-white Los Angeles neighborhood where malevolent forces, next door and otherworldly, threaten to taunt, ravage and destroy them.;2021;TV-MA;['drama', 'horror', 'thriller'];['US'];2.0;7.3;17871.0
8978;Clarkson's Farm;Follow Jeremy Clarkson as he embarks on his latest adventure, farming. The man who on several occasions claims to be allergic to manual labour takes on the most manually labour intensive job there is. What could possibly go wrong?;2021;TV-PG;['reality', 'documentation', 'comedy'];['GB'];1.0;9.1;31981.0
8982;Guilty Minds;Guilty Minds is a legal drama about one family that is the paragon of virtue and the other, a leading law firm dealing with all shades of grey.;2022;Unknown;['crime', 'drama'];['IN'];1.0;Unknown;Unknown
8983;LuLaRich;LuLaRoe, the billion dollar clothing empire accused of misleading thousands of women with their multi-level marketing platform, is analyzed.;2021;TV-14;['documentation'];[];1.0;7.5;3392.0
8984;Lizzo's Watch Out for the Big Grrrls;Superstar Lizzo is on the hunt for confident, badass women to join her world tour, and only the most talented dancers will have what it takes to twerk it out on world stages with her and join in the ranks of the elite BIG GRRRLS.;2022;TV-14;['reality'];['US'];1.0;4.7;1059.0
8989;Panic;In the forgotten town of Carp, Texas, Panic is the only way out. Every summer the graduating seniors risk their lives competing in a series of challenges for the chance to win life-changing money. After the death of two players the stakes—and danger—have never been higher.;2021;TV-14;['action', 'thriller', 'crime', 'drama'];['US'];1.0;6.5;7739.0
8992;The Three Drinkers in Ireland;The Three Drinkers in Ireland is an escapist, gastronomic journey through the picturesque island of Ireland. Join drinks experts Aidy Smith, Helena Nicklin and special guests as they indulge in a true, Irish feast for the senses, scoping out famous local landmarks and meeting characterful locals, while taking in numerous points of interest, lots of delicious food and drink and of course, unmissable scenery. Light-hearted and aspirational with plenty of take-home tips, it's the perfect pour of armchair travel and feel-good entertainment.;2022;Unknown;['documentation'];[];1.0;Unknown;Unknown
8994;Yosi, the Regretful Spy;An Argentinean intelligence agent infiltrates the Jewish community to gather information that is then allegedly used to perpetrate two of the worst terrorist attacks in Latin American history, leaving over 100 dead.;2022;Unknown;['drama', 'history', 'thriller'];['AR'];1.0;8.0;249.0
8995;Blindspotting;As Miles, Ashley's partner of 12 years and father of their son, is suddenly incarcerated, she is left to navigate a chaotic and humorous existential crisis when she's forced to move in with Miles' mother and half-sister.;2021;TV-MA;['comedy', 'crime', 'drama'];['US'];2.0;6.3;1185.0
8998;Tell Me Your Secrets;A complex thriller revolving around three characters, each with troubling pasts clouding their intersecting motives: Emma is a young woman who once loved a dangerous killer, John is a former serial predator desperate for redemption, and a grieving mother Mary who is obsessed with finding her missing daughter.;2021;TV-MA;['drama', 'crime', 'thriller'];['US'];1.0;7.4;8859.0
9000;Ancient Love Poetry;Gu Jue Zhuan follows Shang Gu, once a leader of the four immortals, who falls into a deep sleep after sacrificing herself in a trial that lasted 60,000 years. Shang Gu wakes up many years later, and memories of what happened 300 years ago were completely wiped. But her former lover, Bai Jue, never forgot about her. Sacrificing his reincarnation for her life, he waited for her for 60,000 years. Even when his soul disappears, Shang Gu will wait for him forever.  Gu Jue Zhuan, previously known as Shang Gu, was first announced in 2014, but was stuck in production hell. Its based on the xianxia novel of the same name by Xing Ling (星零), first published in 2012.;2021;Unknown;['scifi', 'action', 'fantasy', 'history', 'romance'];['CN'];1.0;8.6;238.0
9004;Modern Love: Mumbai;Modern Love Mumbai explores 6 unique yet universal stories of human connection and love in its varied forms – romantic, platonic, parental, sexual, familial, marital, self-love.;2022;TV-MA;['drama', 'comedy', 'romance'];['IN'];1.0;Unknown;Unknown
9005;Borat’s American Lockdown & Debunking Borat;Live the real-life drama of Sacha Baron Cohen, as Borat Sagdivev, where he spends five days at the peak of the Covid-19 pandemic with two conspiracy theorists. Then, in Debunking Borat, see the two conspiracy theorists have their theories debunked by some of the world’s leading experts.;2021;TV-14;['reality', 'documentation', 'comedy'];['US'];1.0;5.4;881.0
9007;BMF;"The drug trafficking drama is inspired by the true story of two brothers who rose from the decaying streets of southwest Detroit in the late 1980s and gave birth to one of the most influential crime families in the country. It revolves around brothers Demetrius ""Big Meech"" Flenory and Terry ""Southwest T"" Flenory, who together took their vision beyond the drug trade and into the world of hip-hop. The drama, per Starz, will tell a story about love, family and capitalism in the pursuit of the American dream.";2021;TV-MA;['crime', 'drama'];['US'];1.0;7.3;3335.0
9015;LOL: Last One Laughing Canada;Jay Baruchel hosts the Canadian version of the international hit comedy series LOL: Last One Laughing. The six-part competition series pits 10 of the best comedic talents against each other in a showdown, where anything can happen.;2022;Unknown;['comedy', 'reality'];['CA'];1.0;7.3;583.0
9016;Confronting A Serial Killer;The astonishing story of the unprecedented relationship between acclaimed author and journalist Jillian Lauren and the most prolific serial killer in American history, Sam Little.;2021;TV-MA;['documentation', 'crime'];['US'];1.0;5.6;594.0
9017;Solos;Anthology series telling character-driven stories set at different moments in time, aiming to showcase that during people's most isolated moments, and in disparate circumstances, the human experience connects everyone.;2021;TV-14;['scifi', 'fantasy', 'drama'];['US'];1.0;5.9;4427.0
9022;Power Book III: Raising Kanan;"Power Book III: Raising Kanan is a prequel set in the 1990s that will chronicle the early years of Kanan Stark, the character first played by executive producer Curtis ""50 Cent"" Jackson.";2021;TV-MA;['crime', 'drama'];['US'];2.0;7.4;3319.0
9024;Paradise City;A controversial rock band with ties to the occult and the maestros who work with them try to keep their west coast family dynamic together amidst the chaos of the industry as a haunting secret of the singer and a young groupie arrives on his doorstep. Their path intertwines with an east coast rookie kid who idolizes them and tries to make his way in the music business as the ultimate underdog.;2021;TV-MA;['scifi', 'drama', 'thriller', 'fantasy', 'music'];['US'];1.0;3.8;37.0
9025;Mi Selección Colombia;With unprecedented access to the Colombian National Soccer Team, Mi Selección Colombia follows the team in the second half of the qualifiers for the FIFA World Cup Qatar 2022(TM) and CONMEBOL Copa América 2021. The series captures the intimacy of the members of the Colombian National Team, their highs and lows, revealing a little known and unpublished point of view of the functioning and unbelievable idiosyncrasy of this particular family.;2022;Unknown;['sport'];['ES'];1.0;7.4;10.0
9026;I Know What You Did Last Summer;In a sun-soaked Hawaiian town with a mysterious past, a group of friends is left with a dark secret after a tragic accident. One year later, a member of the group receives a threatening message, and the friends now know that someone intends to make them pay for last summer.;2021;TV-MA;['drama', 'horror', 'thriller'];['US'];1.0;5.3;7100.0
9029;Fear the Walking Dead: Dead in the Water;Follows the USS Pennsylvania as Riley and crew survive the apocalypse in the submarine.;2022;Unknown;['action'];['US'];1.0;6.4;615.0
9034;Luxe Listings Sydney;"Introducing 3 agents in the Sydney property market; we follow Gavin, D'Leanne and Simon as they hustle, negotiate and deal - in their quest for success.";2021;TV-14;['reality', 'documentation'];['AU'];2.0;5.9;425.0
9038;Frank of Ireland;A 32-year-old misanthropic musician named Frank lives in Dublin with his mother.;2021;TV-MA;['comedy'];['GB'];1.0;6.6;2014.0
9040;Harina;The misadventures of Lieutenant Harina and his partner, Officer Ramírez, a very special police couple, who find themselves with the opportunity of a lifetime;2022;Unknown;['comedy'];['MX'];1.0;7.8;509.0
9043;Reset;A video game architect and a college girl's life are keep being reset after encountering a bus-bomb explosion. During each reset, they worked together with the police to find the truth and try to save the innocent people.;2021;Unknown;['drama', 'scifi', 'thriller'];[];2.0;8.1;288.0
9046;With Love;The Diaz siblings, Lily and Jorge, are on a mission to find love and purpose. They cross paths with seemingly unrelated residents during some of the most heightened days of the year—the holidays.;2021;Unknown;['comedy', 'romance'];['US'];1.0;7.4;1743.0
9051;Harlem;A group of four friends follow their dreams after graduating from college together.;2021;TV-MA;['comedy'];['US'];2.0;6.8;3058.0
9056;Little Black Book;Little Black Book tells the story of Leo, Tade, and a Little Black Book of gorgeous women, unfolding truths and hidden desires between them.;2021;Unknown;['drama'];['US'];1.0;Unknown;Unknown
9063;Mixte;It’s the first day of the 1963 school year at Voltaire High! And for the first time, girls and boys will mingle. This first year of coeducation is full of surprises, both for teachers and students.;2021;Unknown;['comedy', 'drama'];['FR'];1.0;7.8;1086.0
9069;Run the World;Four best friends living in Harlem strive for world domination.;2021;TV-MA;['drama', 'comedy'];['US'];2.0;5.9;1055.0
9070;S.O.Z: Soldiers or Zombies;Drug lord Alonso Marroquín escapes from a Mexican prison in an attempt to go into hiding. A US military secret experiment goes wrong and the elite unit from the Mexican Police that is after Marroquín gets infected, creating a new zombie species. The Army and the zombies end up at the drug lord’s hideout and a battle for human survival begins.;2021;Unknown;['scifi'];['ES'];1.0;Unknown;Unknown
9072;Phat Tuesdays: The Era of Hip Hop Comedy;In the words of Anthony Anderson, Tiffany Haddish, Steve Harvey, Regina King and more, this docuseries tells the unbelievable story of how one man, Guy Torry, moved mountains to launch an all-Black comedy night at The Comedy Store. What started as an experiment in 90’s Los Angeles turned into a breeding ground for today's greatest comedians, elevating Black voices to have their turn on the stage.;2022;TV-MA;['documentation', 'comedy'];['US'];1.0;6.8;162.0
9078;Uprising;Steve McQueen and James Rogan’s new docuseries Uprising examines three pivotal events from 1981 and how they defined race relations in Britain for a generation;2021;TV-14;['documentation'];['GB'];1.0;7.4;226.0
9083;Vita da Carlo;Carlo Verdone plays himself by portraying the drama and the comedy of his private life and his relationship with a loving and oppressive mother: Rome.;2021;Unknown;['comedy'];['IT'];1.0;6.5;558.0
9087;Bin Laden: The Road to 9/11;From the shy, quiet son of a billionaire to global terrorist mastermind - a never-before-seen version of Bin Laden's rise to global infamy, featuring close eyewitness accounts.;2021;Unknown;['documentation'];['GB'];1.0;Unknown;Unknown
9099;The Family;Through five episodes we travel through more than 30 years of success (1984-2019). From the formation of the group in their teenage years to their farewell. The whole family has its generational change. Marc Gasol, Ricky Rubio, Rudy Fernández, Sergio Llull, Víctor Claver and the Hernangómez family will tell the story of their evolution until they finally take over the baton from The Family.;2021;Unknown;['documentation'];['ES'];1.0;Unknown;Unknown
9103;Back to the Rafters;Back to the Rafters picks up six years since we last saw the Rafter family. Dave and Julie have created a new life in the country with youngest daughter Ruby, while the older Rafter children face new challenges and Grandad Ted struggles to find his place. As Dave enjoys his new-found freedom, Julie must reconcile her responsibilities to the family.;2021;TV-14;['romance', 'comedy', 'drama', 'family'];['AU'];1.0;7.0;457.0
9105;Lov3;Siblings Ana, Sofia and Beto try to outrun conventional relationships, like their parents' 30-year-long marriage, which has just come to an abrupt end.;2022;TV-MA;['romance', 'comedy', 'drama'];['BR'];1.0;5.9;107.0
9108;Couple of Mirrors;You Yi is a young, innocent, and kind-hearted socialite and a successful author, living with everyone's adoration and envy. Her perfect life is turned upside-down when she discovers a betrayal by the two most trusted people in her life. With no one left to turn to, she finds refuge in the friendship and support of Yan Wei, a young photographer with a cold personality. Unbeknownst to all, Yan Wei has a deadly secret identity.;2021;Unknown;['drama', 'romance', 'crime'];['CN'];1.0;9.5;99.0
9112;LOL : Qui rit, sort !;Unknown;2021;Unknown;['reality'];['FR'];2.0;Unknown;Unknown
9113;LOL: Last One Laughing Spain;10 comedians. 6 hours. One room. One simple rule to follow: you laugh, you lose.;2021;Unknown;['reality', 'comedy'];['ES'];1.0;6.5;171.0
9115;You Are My Glory;"A story that follows an aerospace engineer Yu Tu and the shining star Qiao Jing Jing.  Qiao Jingjing and Yu Tu were high school classmates. Qiao Jingjing confessed to Yu Tu twice, but was rejected both times. Ten years later, Qiao Jingjing becomes a top celebrity. She wants to become the endorser of a video game, but was exposed that her gaming skills are super bad. By chance, she meets Yu Tu, who is now an aerospace engineer and currently feeling lost about his career. Under Qiao Jingjing's set-up, Yu Tu becomes her gaming coach. They slowly fall in love over time.

~~ Adapted from the web novel ""You’re My Glory"" (你是我的荣耀) by Gu Man (顾漫).";2021;Unknown;['comedy', 'romance'];['CN'];1.0;Unknown;Unknown
9117;We Children from Bahnhof Zoo;A dramatization of Christiane F.'s memoirs and her hard beginnings in Berlin.;2021;Unknown;['drama'];['DE'];1.0;6.3;2848.0
9118;Porn and Ice Cream;Two socially-awkward thirty-somethings and a young con woman start a rock band that takes the Buenos Aires music scene by storm.;2022;Unknown;['comedy'];['UY', 'AR'];1.0;7.7;386.0
9124;DOM;A father who never stopped fighting against drugs. A son who never stopped using them. Two sides of the same coin. Victor is a cop who has fought all his life to curb cocaine trafficking. His son is a drug addict who has become one of the most wanted burglars in Rio de Janeiro. Will a father’s love be enough to save his son’s life?;2021;Unknown;['drama'];['BR'];1.0;Unknown;Unknown
9128;Always Jane;"Jane Noury lives with her family in rural New Jersey, and like any teenager, must balance friends, family, and school. While today's political and social climate may not seem like the easiest time for a transgender teenager to grow up, you haven't met her family, the Nourys. They wear their hearts on their sleeves and find irreverent humor in daily life, while Jane sets her sights on life beyond her family.""";2021;Unknown;['documentation'];[];1.0;7.3;770.0
9130;Sainz: Live to compete;Carlos Sainz has turned 59 years old. While the rivals of his generation have already hung up their helmets, he continues at the highest level, year after year. His story is an example of perseverance. A two-time World Rally Champion and three-time Dakar winner, his ambition knows no bounds. We live with him through his most exciting year, including Carlos Jr.’s debut as a Ferrari F1 driver.;2021;Unknown;['documentation'];['ES'];1.0;7.9;54.0
9136;The Boarding School: Las Cumbres;In an inaccessible place between the mountains and isolated from the world, a school is located next to an old monastery. The students are rebellious and problematic young people who live under the strict and severe discipline imposed by the center to reintegrate them into society. The surrounding forest is home to ancient legends, threats that are still valid and that will immerse them in terrifying adventures.;2021;Unknown;['drama', 'thriller'];['ES'];2.0;6.4;1534.0
9138;Flatbush Misdemeanors;Neighborhood best friends and urban millennials Dan and Kevin hilariously climb the ladder to nowhere in Flatbush, Brooklyn. But even inside the losing, they find there are little wins that come from tackling hipsters, mental health issues and the rising tide of gentrification.;2021;TV-MA;['drama', 'comedy'];['US'];1.0;6.5;522.0
9142;MotoGP Unlimited;The eight-episode series, filmed by The Mediapro Studio during the 2021 MotoGP™ season, followed the riders on and off the track. It features the stars during some spectacular highs, as well as some of the more difficult moments a MotoGP™ rider faces when dedicating your life to such a demanding sport.;2022;TV-Y7;['documentation'];['US', 'ES'];1.0;7.9;121.0
9143;Hideaki Anno: The Final Challenge of Evangelion;EVANGELION is coming to an end. NHK spent 4 years with exclusive access to director Hideaki Anno, documenting the creative process behind the final EVANGELION: 3.0+1.0 THRICE UPON A TIME. For the first time, the camera is allowed inside Anno's studio. The documentary attempts to capture why master filmmaker Hayao Miyazaki (STUDIO GHIBLI) describes him as one who sheds blood for his films.;2021;Unknown;['documentation'];['JP'];1.0;Unknown;Unknown
9145;Fairfax;Animated series centering on four middle school friends on their quest for fame on L.A.'s Fairfax Avenue.;2021;TV-MA;['animation', 'comedy', 'fantasy', 'crime', 'drama'];['US'];2.0;5.0;675.0
9156;Borat: VHS Cassette of Material Deemed 'Sub-acceptable' by Kazakhstan Ministry of Censorship and Circumcision;Never before seen footage from the award-winning movie 'Borat Subsequent Moviefilm'.;2021;Unknown;[];['US'];1.0;6.3;Unknown
9158;Simeone. Living Match by Match;Diego Pablo Simeone has created a unique way of understanding soccer. The cholismo is so much more than a game strategy. It is a range of values, tools, and hard work that our protagonist has picked up when facing difficulties during his career. We will spend a unique season by Cholo’s side, discovering the secret behind the success that is writing the story of his legacy.;2022;Unknown;['documentation', 'sport'];['ES'];1.0;8.0;115.0
9164;Tampa Baes;Reality series follows a young group of lesbian friends in Tampa Bay.;2021;TV-MA;['reality'];['US'];1.0;4.4;349.0
9166;The Rebel Princess;"Wang Xuan and Xiao Qi strike a deal for the sake of power. They marry first before falling in love and join hands to protect their homeland. She is a woman who is no less than any man while he rose from humble beginnings.

The imperial family has become rotten to the core. The nobles are lavish with no regard for the people. Princess Wang Xuan and her childhood sweetheart, the third prince, become pawns of a prophecy that states, ""to acquire thee is to obtain the world."" Being pulled into the matters of the court, Wang Xuan is married off by her father to Xiao Qi who comes from a poor family. On the night of their wedding, Xiao Qi is forced to leave the capital. Wang Xuan is shamed and discouraged. The Helan Prince kidnaps Wang Xuan in order to seek revenge on Xiao Qi. The crisis they face becomes a blessing in disguise for the couple. Wang Xuan is moved and inspired by Xiao Qi's wish to bring peace and prosperity to the nation and they fall in love.";2021;Unknown;['war', 'drama', 'romance', 'history'];['CN'];1.0;8.1;280.0
9168;G.E.O. Más allá del límite;Documentary series follows the entrance exams to Spain's G.E.O. from the inside. Physical strength will not be enough to enter this elite group of the National Police.;2021;Unknown;['documentation'];['ES'];1.0;8.3;637.0
9169;Akedo: Ultimate Arcade Warriors;Jet, Bria and Cub are determined to become legends in the Akedo Championships. They do their best to level up their skills to reach their goal.;2021;Unknown;['animation'];[];1.0;8.8;5.0
9170;The Sword and The Brocade;Set during the Ming Dynasty, the story revolves around the romance between General Xu Lingyi and the concubine's daughter Shiyiniang that starts from an arranged marriage. Despite being born with a low status, Luo Shiyiniang is extremely assertive and believes that a woman's vision should not be limited to the household. She hopes to rely on her embroidery skills as a ticket to freedom. However, the once esteemed Luo family is in a state of decline. Hoping to save the clan through a marriage alliance, Shiyiniang is selected to become the wife of Yongping Duke and great general Xu Lingyi. Things were not easy for Shiyiniang due to the Xu family's biases towards her. Nonetheless, she manages to win over their trust through her optimism and sincerity. Xu Lingyi also becomes attracted to Shiyiniang's various beautiful qualities such that husband and wife manage to find love after marriage.;2021;Unknown;['drama'];['CN'];1.0;Unknown;Unknown
9171;Maradona, Blessed Dream;The controversial life and history of Argentine football legend Diego Armando Maradona. From his beginnings in Villa Fiorito, one of the poorest barrios of Buenos Aires, to achieving glory on the international football league. Earning himself a well-deserved place in history. Living a life strewn with drugs, sex and public scrutiny, he played by his own rules regardless of the consequences. Watch the man who took the world by storm and made his way into the hearts of millions.;2021;Unknown;['drama', 'documentation', 'sport'];['AR'];1.0;7.1;1773.0
9173;FC Bayern – Behind the Legend;The club from their victory in the 2020 Champions League final to the end of the 2020/21 season, as well as delving into the history of the team.;2021;Unknown;['documentation', 'sport'];['DE'];1.0;8.2;966.0
9177;September Mornings;The journey of Cassandra, who starts to see things get on track in her life with a place of her own for the first time, a boyfriend who she loves, Ivaldo, a job as a courier in downtown São Paulo, and fulfilling her dream of being a cover artist of Vanusa, a famous Brazilian singer from the 70s. Her life takes an unexpected turn, however, when her ex, Leide, shows up with Gersinho and claims he is Cassandra’s son.;2021;TV-14;['drama'];['BR'];1.0;7.1;604.0
9180;Sofia Niño De Rivera: Lo Volvería a Hacer;Sofía explores her views on death, immigration and the broken prison system in Mexico. She discusses getting to know her public and shares stories of getting engaged, married, pregnant, the hormones and labor and delivery.;2022;Unknown;[];['MX'];1.0;Unknown;Unknown
9182;Celebrity Hunted- Jede Spur kann Dich verraten;Is it possible to disappear without a trace in 2021? Ten celebrities face the impossible task: submerging for 10 days. Chased by professional investigators with only little money to live on. Who remains undetected?;2021;Unknown;['reality'];['DE'];1.0;3.9;207.0
9185;Orelsan: Never Show This to Anyone;In the early 2000s, Aurelien Cotentin is a young middle-class man from Caen with an uncertain future. When he gets into rap music with his friends, he's really starting from the bottom. Yet, through hardships, controversies and constantly being filmed by his admiring little brother, Aurelien becomes Orelsan, one of the most popular French artists of his generation, changing the rap genre forever.;2021;Unknown;['documentation', 'music'];['FR'];1.0;8.4;589.0
9186;What's Next Pau?;Personal and professional life of Pau Gasol ;2021;Unknown;['documentation', 'family'];['ES'];1.0;7.3;64.0
9191;Douluo Continent;It tells the story of Tang San who overcomes many difficulties to protect his loved ones, bring honor to his sect, help his country and become the strongest and bravest soul master.;2021;Unknown;['action', 'scifi', 'drama'];['CN'];1.0;Unknown;Unknown
9192;Unpaused: Naya Safar;5 unique filmmakers share new stories of hope, love, connections and 2nd chances that celebrate the resilient human spirit in these uncertain times.;2022;Unknown;['drama'];['IN'];1.0;7.2;574.0
9194;Mumbai Diaries 26/11;"Set against the backdrop of the terror attacks of November 26, 2008, ""Mumbai Diaries 26/11"" plays out in a hospital and depicts the untold story of doctors, nurses, paramedics, and hospital staff, who worked tirelessly to save lives during the attacks that ravaged the city.";2021;Unknown;['drama'];['IN'];1.0;Unknown;Unknown
9197;3 Caminos;Unknown;2021;Unknown;['action'];['ES'];1.0;Unknown;Unknown
9200;The Ferragnez;Tells the extraordinary life of Chiara Ferragni and Fedez. An authentic tale that unveils the behind the scenes of one of the most followed couples ever and the most intimate moments of a young family that passionately fights for their dreams to come true.;2021;Unknown;['reality', 'documentation'];['IT'];1.0;7.3;5442.0
9203;Broker;A broker with a hidden agenda plots to steal a scientist's research, yet a mutual attraction develops between them.;2021;Unknown;['action', 'romance', 'thriller'];['CN'];1.0;7.3;7.0
9204;Dinner Club;Michelin-starred chef Carlo Cracco undertakes six trips across Italy to rediscover its most authentic cuisine with famous actors for each destination.;2021;Unknown;['documentation', 'comedy'];['IT'];1.0;7.6;424.0
9210;The Great Escapists;Shipwrecked on a remote desert island, Hammond and Belleci use their engineering and scientific skills to not only to survive, but to construct a paradise island playground.;2021;TV-14;['documentation', 'comedy'];[];1.0;5.5;2537.0
9213;Shatner in Space;Unknown;2021;Unknown;[];[];1.0;Unknown;Unknown
9216;Следы;"«След» — российский криминальный телесериал, рассказывающий о сотрудниках вымышленной организации — Федеральной экспертной службы.

Транслировался на Первом канале с 3 сентября 2007 года по 25 августа 2011 года с понедельника по четверг в 18:20. По словам продюсера, Александра Левина, идея создания сериала принадлежала Константину Эрнсту. С 5 сентября 2011 года транслируется на Пятом канале; при этом сериал сохранил свою популярность: с его показом связывается рост рейтинга самого канала. На Украине трансляцией сериала занимается телеканал «Украина».

Завершение сериала не планируется, пока он остаётся рейтинговым. На данный момент он является одним из самых длинных в мире — более 860 серий.";2021;Unknown;['drama', 'crime', 'thriller'];['RU'];1.0;5.5;8.0
9220;The Vineyard;Based on the novel by María Dueñas, a romantic drama set in 1860 against the backdrop of different historic world cities.;2021;TV-14;['drama', 'history', 'romance'];['ES'];1.0;7.0;689.0
9222;Burb Patrol;Burb Patrol follows the workplace adventures of Randall, an uncompromising by-the-book security guard and his partner Alex, an unmotivated slacker as the duo keeps the members of a gated suburban community safe against a slew of first-world problems.;2021;Unknown;['comedy'];[];1.0;7.2;33.0
9229;Rafa Nadal Academy;Unknown;2021;Unknown;['documentation'];['ES'];1.0;Unknown;Unknown
9231;All or Nothing: Juventus;Burning defeats and victorious triumphs, All or Nothing follows Juventus, one of the world’s greatest clubs, through a memorable season of change. Unprecedented and exclusive access to Ronaldo and to some of the greatest names of world football, dramatic moments behind the scenes, an unmissable series about a championship that will keep you on your toes until the very last day.;2021;Unknown;['documentation'];['CZ'];1.0;Unknown;Unknown
9232;Tandav;Tandav is a story that happens in the capital city of the world's largest democracy - DILLI (New Delhi), where it takes you inside the closed, chaotic doors of power and manipulation and uncover the darkest lanes of Indian politics.;2021;TV-14;['thriller', 'crime', 'drama'];[];1.0;4.2;59887.0
9233;LOL: Last One Laughing Brazil;A comedy show where ten professional comedians face off for six hours in a row to keep a straight face, while they try to make their opponents laugh.;2021;Unknown;['reality', 'comedy'];['BR'];1.0;Unknown;Unknown
9239;All or Nothing: Toronto Maple Leafs;Maple Leafs' on-ice action and behind-the-scenes access with players, coaches and fans.;2021;Unknown;['documentation'];['CA'];1.0;7.5;432.0
9248;Word of Honor;Zhou Zi Shu gets embroiled in a conspiracy in the martial arts world after quitting his job as the leader of an organization tasked with protecting royalty. He meets Wen Ke Xing, a mysterious martial artist who escapes from the Ghost Valley to avenge his parents’ deaths. They become fast friends and embark on an adventure to find a legendary treasure that will give its owner ultimate power over jianghu.;2021;TV-14;['action', 'scifi'];['CN'];1.0;Unknown;Unknown
9249;LOL: Last One Laughing Italy;LOL is a comedy show where ten professional comedians face off for six hours in a row to keep a straight face, while they try to make their opponents laugh.;2021;Unknown;['comedy', 'reality'];['IT'];2.0;7.3;1835.0
9253;Bestseller;A novelist who is facing writer's block, meets a budding writer. Desperate, he decides to use her story for his next novel. At the same time, a film assistant is planning something vicious to destroy him and his close ones.;2022;Unknown;['drama', 'thriller'];['IN'];9.0;5.9;1630.0
9260;The Unsolved Murder of Beverly Lynn Smith;A cold case murder spanning over four decades. A friendship born of a love of fishing soon turns sinister. An infamous police tactic. Woven together from first hand accounts and expert interviews, family archives, and rare access to key participants, this documentary series is a winding tale that explores the unrelenting enigma of a search for justice.;2022;Unknown;['crime'];['US'];1.0;Unknown;Unknown
9263;Do, Re & Mi;Do, Re & Mi is an Amazon Original animated series for preschoolers that centers on the musical adventures of three best birdie buddies - voiced by Kristen Bell, Jackie Tohn, and Luke Youngblood. Featuring delightful adventures and toe-tapping original songs spanning multiple genres, the series takes little ones on a journey where they will discover new sounds and melodies, move to the beat, and see how music helps solve every problem!;2021;TV-Y;['family', 'animation', 'comedy'];['US'];2.0;7.6;36.0
9265;Black Lives Matter: A Global Reckoning;Activists worldwide show solidarity with the George Floyd protests, while also confronting racism in their own countries.;2021;Unknown;['documentation'];[];1.0;4.5;12.0
9271;La Leyenda Blanca;Review through time of the Real Madrid soccer team;2022;Unknown;['documentation', 'sport'];['ES'];1.0;7.6;118.0
9301;When Eagles Dare: Crystal Palace F.C.;The ultimate underdog story. From the looming threat of liquidation, a points deduction and a relegation fight to avoid plummeting to English football's third division in 2010 – to the prospect of promotion to the biggest league in the world three years later, this is the extraordinary tale of a football club saved by its fans.;2021;Unknown;['documentation'];['GB'];1.0;7.8;363.0
9306;Back to Basketball;Through two exciting episodes, Peric accompanies Europe’s top teams from the cancellation of the competition in March 2020 due to the COVID-19 pandemic to the crowning of the 2020-21 champion at the Turkish Airlines EuroLeague Final Four.;2022;Unknown;['documentation'];['TR'];1.0;Unknown;Unknown
